AL012017,             ARLENE,     27,
20180923, 0000,  , TS,  8.9N,  25.7W,  35, 1005,   30,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 0600,  , TS,  9.1N,  27.3W,  35, 1005,   40,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 1200,  , WV,  9.2N,  29.3W,  35, 1005,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 1800,  , WV,  9.3N,  31.7W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 0000,  , WV,  9.4N,  34.1W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 0600,  , WV,  9.6N,  36.4W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 1200,  , WV,  9.8N,  38.5W,  35, 1007,   80,    0,    0,   80,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 1800,  , WV, 10.0N,  40.6W,  35, 1007,  120,    0,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 0000,  , WV, 10.3N,  42.7W,  35, 1007,  140,    0,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 0600,  , WV, 10.7N,  44.8W,  35, 1007,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 1200,  , WV, 11.0N,  46.8W,  35, 1007,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 1800,  , WV, 11.3N,  48.6W,  40, 1006,  140,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180926, 0000,  , TS, 11.5N,  50.3W,  45, 1005,  120,   90,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20180926, 0600,  , TS, 11.8N,  52.0W,  50, 1004,  100,   90,    0,   40,   30,    0,    0,    0,    0,    0,    0,    0,
20180926, 1200,  , TS, 12.1N,  53.6W,  55, 1002,  100,   90,    0,   60,   30,    0,    0,    0,    0,    0,    0,    0,
20180926, 1800,  , TS, 12.5N,  55.0W,  55,  998,  100,  100,    0,   70,   40,    0,    0,    0,    0,    0,    0,    0,
20180927, 0000,  , TS, 12.9N,  56.4W,  50, 1002,  110,  110,    0,   80,   40,    0,    0,    0,    0,    0,    0,    0,
20180927, 0600,  , TS, 13.3N,  57.7W,  50, 1002,  120,  110,    0,   70,   40,    0,    0,    0,    0,    0,    0,    0,
20180927, 1200,  , TS, 13.6N,  58.7W,  50,  998,  120,  110,    0,   60,   40,    0,    0,    0,    0,    0,    0,    0,
20180927, 1800,  , TS, 14.0N,  59.8W,  50, 1000,  120,  110,    0,   60,   40,    0,    0,    0,    0,    0,    0,    0,
20180928, 0000,  , TS, 13.8N,  60.8W,  45, 1002,  130,  130,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20180928, 0030, L, TS, 13.8N,  60.9W,  45, 1002,  130,  130,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20180928, 0600,  , TS, 13.3N,  61.9W,  45, 1005,  100,  100,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20180928, 1200,  , TS, 13.6N,  63.1W,  40, 1007,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180928, 1800,  , TS, 14.4N,  64.2W,  35, 1007,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
AL132018,             LESLIE,     89,
20180922, 0000,  , EX, 35.0N,  45.0W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180922, 0600,  , EX, 34.4N,  44.2W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180922, 1200,  , EX, 33.7N,  44.2W,  35, 1003,  120,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180922, 1800,  , EX, 33.3N,  44.6W,  35, 1003,  120,  120,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 0000,  , EX, 33.2N,  45.2W,  35, 1003,  120,  120,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 0600,  , EX, 33.0N,  45.9W,  35, 1002,    0,    0,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 1200,  , SS, 33.2N,  46.5W,  35, 1002,    0,    0,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180923, 1800,  , SS, 33.5N,  47.0W,  35, 1002,    0,    0,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 0000,  , SS, 33.5N,  47.8W,  35, 1004,    0,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 0600,  , SS, 32.9N,  48.5W,  35, 1004,    0,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 1200,  , SS, 32.8N,  47.9W,  35, 1004,    0,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180924, 1800,  , SS, 33.0N,  47.6W,  35, 1004,    0,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 0000,  , SD, 32.7N,  47.2W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 0600,  , SD, 32.1N,  46.7W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 1200,  , EX, 31.7N,  45.2W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20180925, 1800,  , EX, 32.9N,  44.3W,  40, 1000,   60,  100,  130,  150,    0,    0,    0,    0,    0,    0,    0,    0,
20180926, 0000,  , EX, 32.6N,  42.6W,  50,  998,   60,  100,  130,  150,    0,    0,   40,   40,    0,    0,    0,    0,
20180926, 0600,  , EX, 32.3N,  40.3W,  55,  992,  100,  140,  180,  250,    0,    0,   40,   40,    0,    0,    0,    0,
20180926, 1200,  , EX, 33.8N,  38.5W,  55,  987,  100,  180,  240,  360,    0,    0,   40,   40,    0,    0,    0,    0,
20180926, 1800,  , EX, 36.1N,  38.6W,  60,  978,  150,  180,  240,  360,   40,   40,   80,   80,    0,    0,    0,    0,
20180927, 0000,  , EX, 37.3N,  40.4W,  65,  970,  300,  210,  240,  400,   90,   90,  150,  180,    0,   50,    0,  170,
20180927, 0600,  , EX, 37.1N,  41.6W,  65,  970,  300,  210,  240,  400,   90,   90,  210,  270,    0,   50,    0,  180,
20180927, 1200,  , EX, 37.0N,  42.5W,  65,  970,  300,  210,  240,  400,   90,   90,  210,  270,    0,   50,    0,  180,
20180927, 1800,  , EX, 37.0N,  43.4W,  60,  978,  300,  240,  240,  450,  140,  150,  100,  150,    0,    0,    0,    0,
20180928, 0000,  , EX, 36.9N,  44.5W,  50,  983,  360,  360,  360,  450,  120,   80,   50,   80,    0,    0,    0,    0,
20180928, 0600,  , EX, 36.6N,  45.3W,  50,  983,  360,  360,  360,  450,  120,    0,    0,    0,    0,    0,    0,    0,
20180928, 1200,  , SS, 36.4N,  46.4W,  45,  986,  300,  250,  250,  350,    0,    0,    0,    0,    0,    0,    0,    0,
20180928, 1800,  , SS, 36.3N,  47.4W,  45,  986,  220,  180,  180,  240,    0,    0,    0,    0,    0,    0,    0,    0,
20180929, 0000,  , SS, 35.9N,  48.9W,  40,  991,  220,  150,  150,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180929, 0600,  , SS, 35.4N,  50.0W,  40,  991,  220,  150,  150,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180929, 1200,  , SS, 34.7N,  50.6W,  40,  991,  220,  150,  150,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20180929, 1800,  , TS, 34.3N,  51.3W,  45,  991,  200,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180930, 0000,  , TS, 34.0N,  51.7W,  45,  991,  200,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180930, 0600,  , TS, 33.8N,  52.2W,  45,  991,  180,  150,  100,  180,    0,    0,    0,    0,    0,    0,    0,    0,
20180930, 1200,  , TS, 33.7N,  52.6W,  45,  991,  180,  130,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,
20180930, 1800,  , TS, 33.6N,  53.0W,  45,  991,  180,  130,  100,  120,    0,    0,    0,    0,    0,    0,    0,    0,
20181001, 0000,  , TS, 33.5N,  53.4W,  45,  991,  150,  120,   80,  110,    0,    0,    0,    0,    0,    0,    0,    0,
20181001, 0600,  , TS, 33.3N,  53.7W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0,
20181001, 1200,  , TS, 33.1N,  54.1W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0,
20181001, 1800,  , TS, 32.8N,  54.4W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0,
20181002, 0000,  , TS, 32.4N,  54.9W,  50,  990,  140,  110,   80,  110,   50,    0,    0,   50,    0,    0,    0,    0,
20181002, 0600,  , TS, 31.9N,  55.4W,  55,  989,  140,  110,   80,  110,   50,   50,    0,   50,    0,    0,    0,    0,
20181002, 1200,  , TS, 31.2N,  55.9W,  55,  989,  140,  110,  110,  120,   50,   50,    0,   50,    0,    0,    0,    0,
20181002, 1800,  , TS, 30.4N,  56.2W,  60,  986,  140,  100,  160,  200,   70,   50,    0,   80,    0,    0,    0,    0,
20181003, 0000,  , TS, 29.8N,  56.6W,  60,  984,  140,  100,  160,  200,   70,   50,    0,   80,    0,    0,    0,    0,
20181003, 0600,  , HU, 29.6N,  56.8W,  65,  980,  140,  130,  150,  200,   70,   50,   50,   90,   30,   30,    0,    0,
20181003, 1200,  , HU, 29.5N,  56.8W,  75,  972,  140,  130,  150,  200,   70,   50,   50,   90,   30,   30,    0,    0,
20181003, 1800,  , HU, 29.8N,  56.9W,  75,  970,  140,  130,  150,  180,   70,   50,   50,   80,   30,   30,   30,   30,
20181004, 0000,  , HU, 30.3N,  57.0W,  75,  972,  140,  130,  150,  180,   70,   50,   50,   80,   30,   30,   30,   30,
20181004, 0600,  , HU, 30.9N,  57.1W,  70,  976,  160,  160,  150,  180,   90,   80,   70,   80,   40,   30,   30,   30,
20181004, 1200,  , HU, 31.7N,  57.2W,  65,  979,  200,  180,  160,  190,  110,  120,  100,  110,   35,   25,   25,   25,
20181004, 1800,  , TS, 32.8N,  57.3W,  60,  982,  250,  180,  160,  190,  110,  120,  100,  110,    0,    0,    0,    0,
20181005, 0000,  , TS, 34.2N,  57.6W,  55,  984,  250,  180,  160,  190,  110,  120,  100,  110,    0,    0,    0,    0,
20181005, 0600,  , TS, 35.2N,  58.2W,  55,  986,  250,  220,  190,  200,  130,  130,  120,    0,    0,    0,    0,    0,
20181005, 1200,  , TS, 35.9N,  58.3W,  55,  986,  250,  220,  190,  200,  120,  120,  110,    0,    0,    0,    0,    0,
20181005, 1800,  , TS, 36.2N,  58.1W,  50,  987,  250,  220,  190,  220,   90,  100,   90,    0,    0,    0,    0,    0,
20181006, 0000,  , TS, 36.5N,  57.6W,  50,  987,  250,  220,  190,  220,   90,  100,   90,    0,    0,    0,    0,    0,
20181006, 0600,  , TS, 36.9N,  57.0W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181006, 1200,  , TS, 37.4N,  56.4W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181006, 1800,  , TS, 37.5N,  55.1W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181007, 0000,  , TS, 37.4N,  53.7W,  50,  987,  250,  250,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181007, 0600,  , TS, 37.1N,  52.5W,  50,  987,  240,  240,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181007, 1200,  , TS, 36.5N,  51.6W,  50,  987,  240,  240,  240,  160,  120,  120,    0,    0,    0,    0,    0,    0,
20181007, 1800,  , TS, 36.1N,  50.5W,  50,  987,  200,  200,  180,  180,   90,   90,    0,    0,    0,    0,    0,    0,
20181008, 0000,  , TS, 35.8N,  49.4W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20181008, 0600,  , TS, 35.5N,  48.5W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20181008, 1200,  , TS, 34.9N,  47.4W,  45,  989,  150,  200,  180,  200,    0,    0,    0,    0,    0,    0,    0,    0,
20181008, 1800,  , TS, 34.3N,  46.2W,  50,  986,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0,
20181009, 0000,  , TS, 33.5N,  45.1W,  55,  983,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0,
20181009, 0600,  , TS, 32.7N,  44.2W,  55,  983,  120,  150,  150,  270,    0,   50,   50,    0,    0,    0,    0,    0,
20181009, 1200,  , TS, 31.6N,  43.6W,  55,  983,  120,  120,  180,  270,    0,   50,   50,    0,    0,    0,    0,    0,
20181009, 1800,  , TS, 30.7N,  43.1W,  60,  983,  120,  120,  180,  270,    0,   50,   50,    0,    0,    0,    0,    0,
20181010, 0000,  , HU, 29.8N,  42.7W,  65,  981,  120,   90,  120,  270,   40,   40,   40,   40,    0,   20,   20,    0,
20181010, 0600,  , HU, 28.8N,  42.7W,  65,  981,  120,   90,  120,  240,   40,   40,   40,   40,    0,   20,   20,    0,
20181010, 1200,  , HU, 28.1N,  42.5W,  65,  980,  110,  100,  120,  240,   40,   40,   40,   40,    0,   20,   20,    0,
20181010, 1800,  , HU, 27.7N,  42.2W,  65,  980,  100,  130,  130,  240,   40,   50,   40,   40,    0,   20,   20,    0,
20181011, 0000,  , HU, 27.7N,  41.6W,  70,  978,  100,  130,  130,  210,   40,   50,   50,   40,    0,   20,   25,    0,
20181011, 0600,  , HU, 28.1N,  40.7W,  70,  978,  100,  130,  130,  210,   40,   50,   50,   40,    0,   20,   25,    0,
20181011, 1200,  , HU, 28.8N,  39.3W,  70,  978,  140,  160,  160,  210,   40,   50,   50,   40,    0,   25,   25,    0,
20181011, 1800,  , HU, 29.5N,  37.5W,  75,  976,  140,  160,  160,  210,   40,   80,   80,   40,    0,   40,   40,    0,
20181012, 0000,  , HU, 30.4N,  35.2W,  80,  968,  140,  180,  160,  180,   50,  100,  100,   50,    0,   65,   65,    0,
20181012, 0600,  , HU, 31.4N,  32.5W,  80,  968,  140,  180,  160,  180,   50,  100,  100,   50,    0,   65,   65,    0,
20181012, 1200,  , HU, 32.6N,  29.6W,  75,  971,  140,  180,  180,  180,   50,   90,   70,   30,    0,   60,   50,    0,
20181012, 1800,  , HU, 33.4N,  26.3W,  75,  971,  140,  180,  180,  180,   50,   90,   70,   30,    0,   60,   50,    0,
20181013, 0000,  , HU, 34.2N,  22.4W,  70,  976,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0,
20181013, 0600,  , HU, 35.5N,  18.3W,  65,  977,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0,
20181013, 1200,  , HU, 37.2N,  14.1W,  65,  979,  140,  180,  180,  150,   50,   90,   90,    0,    0,   50,   50,    0,
20181013, 1800,  , EX, 39.3N,  10.5W,  60,  984,  140,  180,  180,  150,   50,   90,   90,    0,    0,    0,    0,    0,
20181014, 0000,  , EX, 41.1N,   7.6W,  40,  998,    0,    0,  120,  210,    0,    0,    0,    0,    0,    0,    0,    0,
AL142018,            MICHAEL,     38,
20181006, 1800,  , LO, 17.8N,  86.6W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181007, 0000,  , LO, 18.1N,  86.9W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181007, 0600,  , TD, 18.4N,  86.8W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181007, 1200,  , TS, 18.8N,  86.4W,  35, 1003,  120,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181007, 1800,  , TS, 19.1N,  85.7W,  45,  999,  120,  180,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181008, 0000,  , TS, 19.7N,  85.5W,  50,  996,  120,  150,   90,   90,   40,    0,    0,    0,    0,    0,    0,    0,
20181008, 0600,  , TS, 20.2N,  85.4W,  60,  984,  120,  150,   90,   90,   80,   80,    0,   50,    0,    0,    0,    0,
20181008, 1200,  , HU, 20.9N,  85.1W,  65,  982,  120,  150,   90,   90,   70,   50,   20,   50,   25,    0,    0,    0,
20181008, 1800,  , HU, 21.7N,  85.1W,  75,  977,  120,  150,   80,   90,   60,   50,   20,   50,   30,    0,    0,   25,
20181009, 0000,  , HU, 22.7N,  85.2W,  85,  971,  150,  150,   80,  110,   60,   50,   30,   50,   30,   30,   25,   30,
20181009, 0600,  , HU, 23.7N,  85.8W,  85,  973,  170,  140,   70,  140,   70,   50,   30,   50,   35,   30,   20,   30,
20181009, 1200,  , HU, 24.6N,  86.2W,  90,  968,  160,  140,   70,  140,   70,   50,   30,   50,   30,   30,   20,   30,
20181009, 1800,  , HU, 25.6N,  86.4W, 100,  961,  160,  140,   70,  140,   70,   50,   30,   50,   40,   30,   20,   30,
20181010, 0000,  , HU, 26.6N,  86.5W, 110,  952,  160,  140,   70,  140,   70,   60,   30,   50,   40,   30,   20,   30,
20181010, 0600,  , HU, 27.7N,  86.6W, 120,  945,  160,  140,   70,  140,   80,   80,   30,   50,   40,   30,   20,   30,
20181010, 1200,  , HU, 29.0N,  86.3W, 125,  934,  150,  140,   80,  120,   80,   80,   40,   50,   40,   35,   25,   30,
20181010, 1730, L, HU, 30.0N,  85.5W, 140,  919,   90,  140,  100,   80,   60,   80,   50,   50,   35,   35,   25,   25,
20181010, 1800,  , HU, 30.2N,  85.4W, 135,  920,   90,  140,  100,   80,   60,   80,   50,   50,   35,   35,   25,   25,
20181011, 0000,  , HU, 31.5N,  84.5W,  80,  957,   60,  140,   60,   40,   40,   40,   30,   20,   25,   25,    0,    0,
20181011, 0600,  , TS, 32.8N,  83.2W,  50,  979,   50,  140,   50,    0,    0,   20,    0,    0,    0,    0,    0,    0,
20181011, 1200,  , TS, 34.1N,  81.7W,  45,  987,    0,  160,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181011, 1800,  , TS, 35.6N,  80.0W,  45,  991,    0,  200,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181012, 0000,  , EX, 36.5N,  77.7W,  50,  988,   90,  240,    0,   60,    0,  120,    0,    0,    0,    0,    0,    0,
20181012, 0600,  , EX, 37.3N,  75.0W,  60,  983,   90,  240,   80,   80,    0,   50,   50,   50,    0,    0,    0,    0,
20181012, 1200,  , EX, 39.1N,  70.6W,  60,  980,   90,  240,   80,   60,    0,   50,   50,    0,    0,    0,    0,    0,
20181012, 1800,  , EX, 41.1N,  66.1W,  60,  977,   90,  320,  230,   60,    0,   90,   90,    0,    0,    0,    0,    0,
20181013, 0000,  , EX, 43.1N,  61.5W,  65,  975,   90,  400,  380,   60,    0,  220,  220,    0,    0,  180,    0,    0,
20181013, 0600,  , EX, 44.8N,  55.7W,  65,  975,   90,  400,  380,   60,    0,  220,  220,    0,    0,  180,    0,    0,
20181013, 1200,  , EX, 46.4N,  48.2W,  65,  975,  120,  400,  380,   60,    0,  220,  220,    0,    0,  180,    0,    0,
20181013, 1800,  , EX, 47.6N,  40.7W,  65,  975,  120,  400,  380,   60,    0,  220,  220,    0,    0,  180,    0,    0,
20181014, 0000,  , EX, 48.4N,  33.1W,  65,  975,  120,  400,  380,  100,    0,  220,  220,   60,    0,  180,    0,    0,
20181014, 0600,  , EX, 48.8N,  26.1W,  65,  975,  120,  400,  380,  150,    0,  220,  220,   90,    0,  180,    0,    0,
20181014, 1200,  , EX, 48.6N,  20.7W,  60,  975,  170,  340,  340,  220,  120,  150,  150,  120,    0,    0,    0,    0,
20181014, 1800,  , EX, 47.5N,  16.4W,  55,  978,  170,  340,  340,  220,  120,  100,  100,  120,    0,    0,    0,    0,
20181015, 0000,  , EX, 45.9N,  13.5W,  55,  982,  140,  320,  320,  170,  100,    0,  120,  120,    0,    0,    0,    0,
20181015, 0600,  , EX, 44.4N,  11.4W,  50,  989,  140,  320,  320,  170,    0,  100,  100,    0,    0,    0,    0,    0,
20181015, 1200,  , EX, 42.8N,  10.3W,  35,  996,    0,  200,    0,  170,    0,    0,    0,    0,    0,    0,    0,    0,
20181015, 1800,  , EX, 41.2N,  10.0W,  35, 1001,    0,  200,    0,  170,    0,    0,    0,    0,    0,    0,    0,    0,
AL152018,             NADINE,     18,
20181008, 1200,  , LO,  9.3N,  26.7W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181008, 1800,  , LO,  9.5N,  27.6W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181009, 0000,  , LO,  9.8N,  28.4W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181009, 0600,  , TD, 10.1N,  29.0W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181009, 1200,  , TS, 10.4N,  29.6W,  35, 1006,   30,    0,    0,   20,    0,    0,    0,    0,    0,    0,    0,    0,
20181009, 1800,  , TS, 10.8N,  30.2W,  40, 1004,   40,   30,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20181010, 0000,  , TS, 11.2N,  30.7W,  50,  999,   50,   40,   20,   50,   20,    0,    0,   20,    0,    0,    0,    0,
20181010, 0600,  , TS, 11.8N,  30.9W,  55,  995,   60,   50,   30,   60,   30,   20,   20,   30,    0,    0,    0,    0,
20181010, 1200,  , TS, 12.3N,  31.4W,  55,  996,   70,   60,   30,   60,   30,   20,   20,   30,    0,    0,    0,    0,
20181010, 1800,  , TS, 12.8N,  32.0W,  50,  998,   70,   60,   30,   60,   30,   20,    0,   20,    0,    0,    0,    0,
20181011, 0000,  , TS, 13.3N,  32.5W,  50,  998,   70,   50,   30,   60,   30,    0,    0,   30,    0,    0,    0,    0,
20181011, 0600,  , TS, 13.6N,  33.1W,  45, 1001,   70,   40,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20181011, 1200,  , TS, 13.9N,  33.8W,  45, 1001,   60,   40,   30,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20181011, 1800,  , TS, 14.3N,  34.6W,  45, 1002,   60,   40,   30,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20181012, 0000,  , TS, 14.8N,  35.0W,  40, 1003,   50,   30,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20181012, 0600,  , TS, 15.3N,  35.3W,  40, 1004,   50,   30,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20181012, 1200,  , TS, 15.8N,  35.7W,  35, 1006,   50,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20181012, 1800,  , TD, 16.2N,  37.0W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
AL162018,              OSCAR,     36,
20181026, 1800,  , SS, 25.4N,  45.3W,  35, 1006,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20181027, 0000,  , SS, 26.4N,  45.3W,  40, 1005,   90,   90,    0,   90,    0,    0,    0,    0,    0,    0,    0,    0,
20181027, 0600,  , SS, 27.1N,  46.5W,  45,  998,   90,   90,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,
20181027, 1200,  , SS, 27.4N,  48.0W,  50,  995,   90,   90,   30,  150,    0,    0,    0,   30,    0,    0,    0,    0,
20181027, 1800,  , TS, 27.1N,  49.9W,  50,  995,   90,   90,   40,  150,    0,    0,    0,   30,    0,    0,    0,    0,
20181028, 0000,  , TS, 25.9N,  51.1W,  55,  994,   80,   70,   60,  120,   30,    0,    0,   30,    0,    0,    0,    0,
20181028, 0600,  , TS, 25.4N,  52.0W,  55,  994,   80,   70,   60,   90,   30,    0,    0,   30,    0,    0,    0,    0,
20181028, 1200,  , TS, 25.4N,  53.1W,  60,  990,   80,   70,   60,   90,   30,    0,    0,   30,    0,    0,    0,    0,
20181028, 1800,  , HU, 25.7N,  54.8W,  65,  988,   70,   60,   50,   70,   30,   20,   20,   30,   15,    0,    0,   15,
20181029, 0000,  , HU, 25.5N,  56.4W,  65,  988,   60,   40,   40,   50,   30,   20,   20,   30,   15,    0,    0,   15,
20181029, 0600,  , HU, 25.5N,  57.5W,  70,  986,   60,   40,   40,   50,   30,   20,   20,   30,   15,    0,    0,   15,
20181029, 1200,  , HU, 25.7N,  58.1W,  75,  981,   60,   40,   40,   50,   30,   20,   20,   30,   15,   10,   10,   15,
20181029, 1800,  , HU, 26.2N,  58.5W,  85,  974,   60,   40,   40,   50,   30,   20,   20,   30,   15,   10,   10,   15,
20181030, 0000,  , HU, 27.0N,  58.5W,  95,  966,   60,   40,   40,   50,   30,   20,   20,   30,   15,   10,   10,   15,
20181030, 0600,  , HU, 28.0N,  58.4W,  90,  970,   70,   50,   50,   60,   30,   20,   20,   30,   15,   10,   10,   15,
20181030, 1200,  , HU, 29.0N,  58.0W,  85,  971,   90,   70,   60,   70,   40,   40,   30,   30,   20,   15,   10,   15,
20181030, 1800,  , HU, 30.3N,  57.3W,  75,  977,  110,  100,   90,   90,   40,   50,   60,   30,   20,   15,   10,   15,
20181031, 0000,  , HU, 31.7N,  56.0W,  70,  977,  130,  110,  100,  100,   50,   50,   60,   40,   25,   20,   20,   20,
20181031, 0600,  , HU, 33.0N,  54.6W,  70,  977,  140,  140,  120,  100,   50,   50,   60,   40,   25,   20,   20,   20,
20181031, 1200,  , HU, 35.4N,  52.4W,  70,  974,  180,  210,  180,  120,   60,   70,   70,   50,   30,   40,   40,   20,
20181031, 1800,  , EX, 38.0N,  50.5W,  70,  972,  240,  240,  240,  270,   70,  100,  100,  100,    0,   70,   70,    0,
20181101, 0000,  , EX, 40.7N,  48.7W,  75,  968,  360,  300,  400,  400,  160,  160,  140,  120,    0,  110,  110,    0,
20181101, 0600,  , EX, 43.4N,  46.9W,  75,  965,  400,  400,  400,  400,  160,  160,  140,  120,    0,  110,  110,    0,
20181101, 1200,  , EX, 46.0N,  44.7W,  65,  965,  470,  500,  360,  360,   80,  200,  160,  120,    0,  110,   60,    0,
20181101, 1800,  , EX, 48.2N,  41.8W,  60,  965,  470,  500,  360,  360,    0,  200,  160,  120,    0,    0,    0,    0,
20181102, 0000,  , EX, 50.3N,  38.6W,  60,  965,  470,  500,  360,  360,    0,  200,  160,  120,    0,    0,    0,    0,
20181102, 0600,  , EX, 52.3N,  35.5W,  60,  961,  420,  500,  450,  330,    0,  200,  160,  120,    0,    0,    0,    0,
20181102, 1200,  , EX, 53.4N,  33.1W,  60,  957,  420,  540,  450,  300,    0,  210,  200,  140,    0,    0,    0,    0,
20181102, 1800,  , EX, 54.2N,  30.4W,  65,  954,  480,  540,  450,  300,    0,  210,  200,  140,    0,  150,  180,    0,
20181103, 0000,  , EX, 55.3N,  26.8W,  70,  952,  540,  540,  520,  480,    0,  240,  300,    0,    0,  150,  180,    0,
20181103, 0600,  , EX, 56.6N,  23.1W,  65,  956,  660,  540,  570,  570,    0,  270,  330,    0,    0,  150,  180,    0,
20181103, 1200,  , EX, 57.9N,  19.6W,  55,  960,  780,  600,  660,  480,    0,  240,    0,    0,    0,    0,    0,    0,
20181103, 1800,  , EX, 58.9N,  17.1W,  50,  964,  480,  600,  660,  420,    0,  240,    0,    0,    0,    0,    0,    0,
